CustomerID;Gender;Senior_Citizen;Partner;Dependents;Tenure_Months;Phone_Service;Multiple_Lines;Internet_Service;Online_Security;Online_Backup;Device_Protection;Tech_Support;Streaming_TV;Streaming_Movies;Contract;Paperless_Billing;Payment_Method;Monthly_Charges;Total_Charges;Churn_Label;Churn_Value;Churn_Reason
1376;Male;No;Yes;No;52;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);96,25;4990,25;Yes;1;Poor expertise of phone support
1838;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,6;69,6;Yes;1;Attitude of support person
1509;Male;No;Yes;No;21;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;104,4;2157,95;Yes;1;Attitude of support person
5955;Female;Yes;No;No;14;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Electronic check;78,85;1043,8;No;0;
2951;Female;No;No;No;23;Yes;Yes;DSL;No;No;No;Yes;Yes;Yes;One year;Yes;Mailed check;73,75;1756,6;No;0;
282;Female;No;No;No;2;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);49,05;91,1;Yes;1;Competitor offered more data
2451;Male;No;Yes;No;17;Yes;No;DSL;Yes;Yes;No;No;No;Yes;One year;No;Mailed check;64,8;1175,6;No;0;
1440;Male;Yes;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;73,65;73,65;Yes;1;Attitude of service provider
5506;Female;No;No;No;52;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);49,75;2535,55;No;0;
3269;Male;No;No;No;38;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Month-to-month;No;Electronic check;69,95;2657,55;No;0;
5258;;No;Yes;Yes;39;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;24,2;914,6;No;0;
1681;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,3;20,3;Yes;1;Don't know
1325;;Yes;No;No;19;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;90,6;1660;Yes;1;Extra data charges
2698;Male;No;No;No;20;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);70,55;1493,55;No;0;
6835;Female;No;Yes;No;52;No;No phone service;DSL;Yes;No;Yes;No;No;No;One year;No;Mailed check;35,45;1958,95;No;0;
6398;Male;No;No;No;32;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;91,05;2871,5;No;0;
2824;Male;No;No;No;63;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;One year;No;Bank transfer (automatic);68,8;4111,35;No;0;
6801;Male;No;Yes;Yes;28;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);100,35;2799;No;0;
1287;Male;Yes;No;No;36;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;90,85;3186,7;Yes;1;Competitor made better offer
4846;Male;No;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,1;701,3;No;0;
3407;Female;No;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,65;391,7;No;0;
319;;No;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,9;143,35;Yes;1;Don't know
6376;Female;No;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);19,5;159,35;No;0;
1664;;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,7;19,7;Yes;1;Competitor offered more data
6839;Female;;No;No;12;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Mailed check;49,85;552,1;No;0;
6038;Female;No;Yes;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;20,15;91,4;No;0;
4167;Male;No;;No;36;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,4;3474,2;No;0;
4734;Male;No;Yes;No;42;Yes;Yes;DSL;Yes;No;No;No;No;No;One year;No;Credit card (automatic);56,1;2386,85;No;0;
999;Male;No;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,3;28,3;Yes;1;Competitor had better devices
5444;Female;No;No;No;24;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;94,6;2283,15;No;0;
6574;;No;No;No;8;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;No;Bank transfer (automatic);58,2;469,25;No;0;
1036;Female;No;Yes;No;48;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;One year;Yes;Mailed check;82,05;4029,95;Yes;1;Competitor offered higher download speeds
6389;Male;Yes;Yes;No;67;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);83,85;5588,8;No;0;
1618;Female;Yes;No;No;47;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;95,05;4504,55;Yes;1;Competitor offered higher download speeds
197;Male;No;No;No;62;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;96,75;6125,4;Yes;1;Attitude of service provider
5220;Male;No;Yes;Yes;62;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,5;6487,2;No;0;
5747;;Yes;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;107,5;7713,55;No;0;
315;Female;No;Yes;No;11;Yes;Yes;DSL;No;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;66,35;740,8;Yes;1;Competitor offered higher download speeds
1952;Female;No;No;No;32;No;No phone service;DSL;Yes;No;No;No;No;No;One year;No;Mailed check;30,15;927,65;No;0;
5911;Female;;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,4;45,4;No;0;
5451;Male;Yes;No;No;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,3;1356,3;No;0;
5204;;No;Yes;No;57;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);109,4;6252,7;No;0;
2286;Male;No;No;No;38;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;One year;No;Mailed check;70,6;2708,2;No;0;
4246;Female;No;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,45;42,45;No;0;
4249;Male;No;Yes;No;70;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);77,3;5498,2;No;0;
210;;Yes;No;;4;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;78,85;292,8;Yes;1;Moved
648;Female;No;No;No;14;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;80,45;1072;Yes;1;Service dissatisfaction
1004;Male;No;Yes;No;61;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;No;Two year;Yes;Electronic check;94,1;5638,3;Yes;1;Competitor offered more data
3805;Female;No;No;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);91,35;6697,2;No;0;
2520;;No;Yes;Yes;57;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);97,55;5598;No;0;
242;Male;No;Yes;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);44,7;44,7;Yes;1;Don't know
6479;Male;No;No;No;44;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);100,1;4378,35;No;0;
3817;Female;No;No;No;55;Yes;No;DSL;No;Yes;Yes;No;No;Yes;Two year;Yes;Mailed check;64,75;3617,1;No;0;
461;Female;Yes;No;No;41;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;113,2;4689,5;Yes;1;Attitude of support person
622;Male;Yes;Yes;No;32;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);106,35;3520,75;Yes;1;Moved
2048;Female;No;No;No;29;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;25,15;702;No;0;
6451;Male;No;No;Yes;70;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;No;Bank transfer (automatic);64,95;4551,5;No;0;
4458;Male;No;No;No;66;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;104,25;6860,6;No;0;
6916;;No;Yes;No;48;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;Yes;Bank transfer (automatic);60,6;2985,25;No;0;
4641;;No;No;No;1;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);49,55;49,55;No;0;
2140;Male;No;No;No;18;Yes;No;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);75,9;1373,05;No;0;
4531;;No;No;No;34;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;49,8;1734,2;No;0;
3176;;No;Yes;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;20,55;583,3;No;0;
2075;Male;Yes;Yes;No;20;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;107,05;2172,05;No;0;
3037;Female;Yes;No;No;65;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);53,5;3517,9;No;0;
109;Female;No;Yes;No;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,4;1182,55;Yes;1;Don't know
316;Male;No;No;No;19;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);86;1532,45;Yes;1;Competitor offered higher download speeds
46;Male;No;No;Yes;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Bank transfer (automatic);84,5;662,65;Yes;1;Extra data charges
5758;;No;Yes;Yes;37;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Mailed check;58,75;2203,1;No;0;
5477;Male;Yes;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);111,65;8022,85;No;0;
620;Female;No;No;No;1;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);85,55;85,55;Yes;1;Moved
427;Female;No;Yes;No;56;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;One year;Yes;Electronic check;98,25;5508,35;Yes;1;Competitor made better offer
1609;;;No;No;3;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;50,65;151,3;Yes;1;Lack of self-service on Website
1066;Female;No;No;No;3;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,6;155,35;Yes;1;Poor expertise of online support
5241;Female;Yes;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);105,75;7629,85;No;0;
3395;Female;No;No;No;14;Yes;No;DSL;No;No;No;Yes;No;Yes;One year;No;Credit card (automatic);59,1;772,85;No;0;
2572;Female;No;No;No;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);21,05;531,55;No;0;
115;Male;No;No;No;7;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,8;673,25;Yes;1;Competitor had better devices
2039;Male;No;Yes;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;20,2;20,2;No;0;
3277;Female;No;No;No;7;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;78,5;571,05;No;0;
5821;Female;;;Yes;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;89,35;89,35;No;0;
2292;Male;No;Yes;Yes;59;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);99,5;5861,75;No;0;
4203;Male;Yes;No;No;39;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check;90,7;3413,25;No;0;
531;Male;No;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;80,2;181,1;Yes;1;Competitor offered higher download speeds
4593;Female;No;Yes;Yes;3;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);69,15;235;No;0;
2826;Female;No;No;No;62;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);84,5;5193,2;No;0;
966;Female;No;No;No;13;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;75;999,45;Yes;1;Competitor offered higher download speeds
4454;;Yes;Yes;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,3;153,8;No;0;
80;Male;No;No;No;5;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80,6;415,55;Yes;1;Network reliability
1519;;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,6;20,6;Yes;1;Attitude of service provider
4998;;No;Yes;Yes;56;No;No phone service;DSL;No;Yes;Yes;No;No;No;One year;Yes;Credit card (automatic);36,1;1971,5;No;0;
3916;Female;No;No;No;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,7;260,9;No;0;
3319;Female;No;Yes;Yes;33;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;No;Month-to-month;No;Credit card (automatic);88,6;2888,7;No;0;
1020;;No;Yes;No;21;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74,05;1565,7;Yes;1;Lack of self-service on Website
4985;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19,3;19,3;No;0;
284;;No;No;No;41;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);114,5;4527,45;Yes;1;Competitor made better offer
4508;Female;No;No;No;35;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;62,1;2096,1;No;0;
2530;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,05;20,05;No;0;
4510;Female;No;Yes;Yes;28;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);19,55;543,8;No;0;
2957;Male;No;No;;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,25;36,8;No;0;
3631;Male;No;Yes;Yes;21;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;26,05;565,75;No;0;
603;Male;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;71,55;71,55;Yes;1;Attitude of service provider
4534;Female;No;No;No;61;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;103,95;6423;No;0;
4757;Female;No;Yes;No;24;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;66,3;1559,45;No;0;
3968;Male;No;No;No;3;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;25,1;79,8;No;0;
5737;Female;No;Yes;No;33;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);53,75;1857,3;No;0;
5513;;No;Yes;Yes;27;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;One year;Yes;Credit card (automatic);80,65;2209,75;No;0;
2260;Male;Yes;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);115,75;8399,15;No;0;
6202;Male;Yes;Yes;No;59;No;No phone service;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;50,25;2997,45;No;0;
1302;;;No;No;26;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);74,95;1834,95;Yes;1;Don't know
4041;Female;No;Yes;Yes;64;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;One year;Yes;Electronic check;92,85;5980,75;No;0;
2284;Female;No;Yes;No;56;Yes;Yes;DSL;Yes;No;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);68,75;3808;No;0;
2896;Female;No;Yes;Yes;62;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;110,8;6840,95;No;0;
4263;Male;No;;No;16;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;55,3;875,35;No;0;
900;Male;No;Yes;No;24;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;101,05;2391,8;Yes;1;Lack of affordable download/upload speed
6792;;No;No;No;41;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);74,65;3090,65;No;0;
4224;;No;Yes;Yes;66;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);54,65;3632;No;0;
6004;Male;No;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,75;44,2;No;0;
7011;Female;No;Yes;No;27;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;76,1;2093,4;No;0;
355;;No;Yes;No;14;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;87,25;1258,6;Yes;1;Competitor offered higher download speeds
202;;No;No;No;58;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);103,25;6017,65;Yes;1;Attitude of support person
1903;Male;No;No;No;52;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);79,75;4217,8;No;0;
3783;Female;No;No;No;37;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,8;813,3;No;0;
6734;Male;No;No;No;26;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);86,65;2208,75;No;0;
2691;Female;Yes;No;No;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;89,85;6293,45;No;0;
1533;Female;No;No;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;19,6;35,85;Yes;1;Attitude of support person
1705;;No;No;No;2;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;95,65;167,3;Yes;1;Limited range of services
4950;Male;No;Yes;Yes;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,8;342,3;No;0;
1744;Male;No;Yes;No;55;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);54,55;2978,3;Yes;1;Attitude of service provider
6941;Female;No;No;No;30;Yes;Yes;DSL;No;Yes;Yes;No;Yes;No;One year;Yes;Credit card (automatic);68,95;2038,7;No;0;
1836;Female;No;No;No;56;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;73,85;4092,85;Yes;1;Attitude of support person
4509;Female;Yes;No;No;32;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;79,5;2665;No;0;
3948;Female;No;Yes;Yes;62;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;No;Two year;No;Bank transfer (automatic);48,7;3008,55;No;0;
3258;Male;No;No;No;26;No;No phone service;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);44,65;1156,55;No;0;
6662;;No;No;No;11;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;60,9;688,5;No;0;
6672;Male;Yes;Yes;No;63;No;No phone service;DSL;Yes;No;No;Yes;No;No;One year;No;Bank transfer (automatic);36,1;2298,9;No;0;
1667;Female;Yes;No;No;26;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;95;2497,2;Yes;1;Price too high
3292;;Yes;Yes;Yes;22;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Bank transfer (automatic);85,35;1961,6;No;0;
3636;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;55,45;55,45;No;0;
3116;Male;No;Yes;Yes;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,65;1161,75;No;0;
2203;Female;No;No;Yes;18;Yes;Yes;DSL;Yes;No;No;No;No;Yes;Month-to-month;No;Electronic check;64,8;1166,7;No;0;
6397;Female;No;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;One year;No;Mailed check;25,85;25,85;No;0;
389;Female;No;No;No;24;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,75;2407,3;Yes;1;Competitor had better devices
1739;;No;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,25;327,45;Yes;1;Product dissatisfaction
1234;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;44,45;44,45;Yes;1;Attitude of service provider
352;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,15;20,15;Yes;1;Competitor had better devices
6423;;No;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;358,5;No;0;
